osmid,rainfall_mm,avg_volume
536913697,0.0,0.0
536913698,0.0,0.0
644730581,0.0,0.0
464967804,0.0,0.0
464967805,0.0,0.0
"[122211780, 665481605, 665481606, 646842420, 665481685, 665481686, 665481592]",0.0,0.0
22930500,0.0,0.0
474493629,0.0,0.0
464967806,0.0,0.0
646843972,0.0,0.0
23027320,0.0,0.0
"[646843969, 646843971]",0.0,0.0
646843970,0.0,0.0
632028934,0.0,0.0
646844278,0.0,0.0
"[646844800, 465460498]",0.0,0.0
"[646359657, 646359658]",0.0,0.0
"[645135889, 645135890, 645135891, 644729617]",0.0,0.0
"[23831753, 646845081]",0.0,0.0
"[99446328, 762184882, 644728492]",0.0,0.0
646845370,0.0,0.0
99446330,0.0,0.0
23832176,0.0,0.0
646845747,0.0,0.0
"[646468731, 644381182, 643885863]",0.0,0.0
122211774,0.0,0.0
464966309,0.0,0.0
639709569,0.0,0.0
536913702,0.0,0.0
"[536913704, 734813145, 643885862]",0.0,0.0
536913699,0.0,0.0
734515397,0.0,0.0
"[734515398, 23831911]",0.0,0.0
"[646847682, 122211772]",0.0,0.0
632028933,0.0,0.0
"[23832348, 644329485]",0.0,0.0
538747216,0.0,0.0
"[23832401, 644328102]",0.0,0.0
"[643890184, 643890185, 640348673]",0.0,0.0
"[1037013634, 23832622]",0.0,0.0
23832685,0.0,0.0
"[643899818, 643890183]",0.0,0.0
646270437,0.0,0.0
"[646270440, 666010230, 666010231, 666010232, 666010233, 747087103]",0.0,0.0
"[666007338, 666007339, 666010234, 734515386, 666010235, 666010236, 666010237]",0.0,0.0
"[666029041, 666029042, 734515387, 23834151]",0.0,0.0
44348598,0.0,0.0
639772764,0.0,0.0
"[736654912, 665505000, 665505001, 665505002, 665505003, 665505004, 665505005]",0.0,0.0
634307396,0.0,0.0
"[369332258, 23834380]",0.0,0.0
464978457,0.0,0.0
634307395,0.0,0.0
"[666007328, 546414751, 666007325, 666007326, 666007327]",0.0,0.0
"[666007498, 652167563, 666007500, 666007501, 666007499, 666007503, 666007502, 666007505, 666007504, 666007506, 666007508, 666007507, 666007510, 666007509, 666007511]",0.0,0.0
734896629,0.0,0.0
"[633012723, 643762085, 632898815]",0.0,0.0
"[736211938, 122212131, 736211939]",0.0,0.0
"[732409440, 23835781]",0.0,0.0
"[666007338, 666006670, 666006671, 666006587, 666006588]",0.0,0.0
"[660082763, 633017484, 633017485]",0.0,0.0
"[666000899, 666000900, 1108440805, 666000901, 666000903, 666000902, 666000905, 666000904, 633017486, 778507728]",0.0,0.0
"[797243362, 652150790, 465460550, 652150795, 652150798]",0.0,0.0
"[23837134, 475345970, 475345976, 475345979, 475345982, 475345983]",0.0,0.0
638442165,0.0,0.0
638442166,0.0,0.0
23946431,0.0,0.0
"[646752909, 646819440, 831073649, 646752913, 646702843, 646702844, 646702845, 23946430]",0.0,0.0
464958961,0.0,0.0
467705312,0.0,0.0
"[636839108, 632843015, 314355753, 314355754, 538750170]",0.0,0.0
"[632843018, 632843020]",0.0,0.0
"[634623251, 74497763, 632843023]",0.0,0.0
474676252,0.0,0.0
23946451,0.0,0.0
734896633,0.0,0.0
"[791630360, 596272106, 652413101, 791630359]",0.0,0.0
"[640255688, 791634694]",0.0,0.0
596272105,0.0,0.0
23946450,0.0,0.0
"[791642856, 23946453]",0.0,0.0
"[23946452, 734896630, 734896631]",0.0,0.0
1003745989,0.0,0.0
"[734896632, 703283914, 1157565932]",0.0,0.0
"[639896288, 643894896, 639896287]",0.0,0.0
22810632,0.0,0.0
"[639880216, 639896289, 639880215]",0.0,0.0
"[643895977, 791679953]",0.0,0.0
23946461,0.0,0.0
643896380,0.0,0.0
310318073,0.0,0.0
"[639880217, 643719044]",0.0,0.0
"[635242896, 736303833, 23946462]",0.0,0.0
"[23946466, 464986021, 546707342, 546707343]",0.0,0.0
696131797,0.0,0.0
"[639886488, 270465588, 639886487]",0.0,0.0
721703578,0.0,0.0
721703576,0.0,0.0
"[464811042, 641132266, 640036780, 639402382, 767787632, 464810975]",0.0,0.0
640034606,0.0,0.0
"[640036776, 170098954, 639402380, 639402381, 674865040, 749879154, 638065525]",0.0,0.0
584217047,0.0,0.0
638964054,0.0,0.0
"[674353400, 75435080]",0.0,0.0
655811145,0.0,0.0
584217048,0.0,0.0
545127988,0.0,0.0
"[28247105, 663678914, 640259598, 639892404, 639892405, 640258072, 639894363, 639894364, 639894365]",0.0,0.0
"[640260128, 681216241, 632766291, 632766286]",0.0,0.0
"[644503938, 644503939, 646138610, 662273554, 28247098, 640258077, 640260127]",0.0,0.0
"[75501991, 644823346, 640168676, 479577047]",0.0,0.0
"[639897248, 640168001, 640168002, 640168003, 663679204, 818997381, 663679202, 663679203, 669633320, 691845572, 640168586, 669034530, 639897249]",0.0,0.0
"[708414565, 640262217, 646222507, 646223597, 640262221, 681014934]",0.0,0.0
"[644424068, 644424069, 644424070, 640262219, 671819150, 663680624, 663680625, 663680626, 644424765, 663680628, 663680629, 645381750, 645381751, 663680627, 645390363, 28247101]",0.0,0.0
"[663679680, 663679681, 640262214, 481077103, 640274681, 640273404, 640273405]",0.0,0.0
28267761,0.0,0.0
"[28267760, 259693419, 259693420]",0.0,0.0
"[465239976, 646969720]",0.0,0.0
646795163,0.0,0.0
28267762,0.0,0.0
"[646795520, 646795521]",0.0,0.0
"[646795161, 646795162]",0.0,0.0
646970485,0.0,0.0
28267764,0.0,0.0
28267772,0.0,0.0
632266360,0.0,0.0
632266359,0.0,0.0
632266361,0.0,0.0
782285205,0.0,0.0
682819288,0.0,0.0
632460138,0.0,0.0
646970043,0.0,0.0
"[902550088, 28267763]",0.0,0.0
646971358,0.0,0.0
28267767,0.0,0.0
"[465236793, 28267770]",0.0,0.0
"[466268213, 647097903]",0.0,0.0
647097237,0.0,0.0
466268215,0.0,0.0
647096999,0.0,0.0
28267769,0.0,0.0
644691062,0.0,0.0
28267768,0.0,0.0
465236794,0.0,0.0
644691063,0.0,0.0
"[465236795, 647097902]",0.0,0.0
28267771,0.0,0.0
"[632460141, 632460144, 644691064, 1310005723, 1310005724]",0.0,0.0
480681005,0.0,0.0
"[482045019, 480681006]",0.0,0.0
"[680270611, 640251932]",0.0,0.0
"[480688673, 738315120, 173767667, 726648157, 779801918, 779801919]",0.0,0.0
480681007,0.0,0.0
"[902494814, 644689062]",0.0,0.0
465239978,0.0,0.0
"[465239977, 28267773]",0.0,0.0
274497651,0.0,0.0
"[639049096, 654997832, 539355276, 639049284]",0.0,0.0
746738550,0.0,0.0
"[667074994, 667074995, 667074999]",0.0,0.0
"[667081984, 45418083, 739498555, 667081981, 667081982, 667081983]",0.0,0.0
"[28382546, 821822037, 667103158, 667103159, 667103160, 667103161, 667103162, 667103163]",0.0,0.0
"[480697616, 821819738, 667106101, 667106103]",0.0,0.0
"[829538336, 667079267, 667079270, 667086280, 667079272, 667079274]",0.0,0.0
"[667072992, 667072993, 667072990, 667072991]",0.0,0.0
"[667086279, 667070777, 667070778, 667070779, 667070780, 667070781, 667070782]",0.0,0.0
"[700084536, 667075849, 45418135]",0.0,0.0
"[667086281, 667086282, 667086283, 667086284, 667086285]",0.0,0.0
"[667083697, 711919146, 779520796, 28382551]",0.0,0.0
"[667075850, 779519742]",0.0,0.0
"[667083698, 667070305, 667070306]",0.0,0.0
"[667068480, 829538530, 28382552, 667068473, 667068474, 667068476, 667068478, 667068479]",0.0,0.0
667075791,0.0,0.0
"[752894393, 667075790]",0.0,0.0
"[667066929, 667066930, 667066931, 667066932, 667066933, 752894392, 28382553]",0.0,0.0
"[667082752, 667082753, 751798574]",0.0,0.0
"[667075288, 667075792, 667075287]",0.0,0.0
45418021,0.0,0.0
"[646963634, 178436586]",0.0,0.0
"[752894394, 800334580, 465313100]",0.0,0.0
481102412,0.0,0.0
"[45418275, 667072220, 667072221, 667072222, 667072223]",0.0,0.0
654995725,0.0,0.0
"[667072994, 28382547, 722418086]",0.0,0.0
481678435,0.0,0.0
539844638,0.0,0.0
"[644842692, 644842696, 667069259, 667069260, 667069261, 667069262, 667069263, 395073901, 667069265, 667069266, 667069267]",0.0,0.0
"[784986729, 784986730]",0.0,0.0
480697615,0.0,0.0
"[667070784, 667070783]",0.0,0.0
654984132,0.0,0.0
"[667086281, 28382548]",0.0,0.0
481102416,0.0,0.0
829565054,0.0,0.0
"[661625384, 1108464866]",0.0,0.0
"[646963633, 646963635, 800910719]",0.0,0.0
539844639,0.0,0.0
665488897,0.0,0.0
"[782284722, 829560362, 654984131]",0.0,0.0
"[800333440, 28382564, 751798581]",0.0,0.0
"[665475127, 665468535]",0.0,0.0
"[665476026, 635586988]",0.0,0.0
"[665468546, 28382563, 665473002, 665473006, 752894395]",0.0,0.0
"[49777957, 667084169, 667084170, 665475126, 665476025, 667084378, 667084379]",0.0,0.0
"[665468547, 751798582]",0.0,0.0
45418013,0.0,0.0
"[665468536, 651080825, 62272677]",0.0,0.0
"[481678433, 655171482]",0.0,0.0
"[661625385, 655171482]",0.0,0.0
"[28382568, 700104796]",0.0,0.0
"[665468548, 751798583]",0.0,0.0
"[751798580, 646966389]",0.0,0.0
"[646966617, 751798579, 646966390]",0.0,0.0
"[665468549, 665468550, 665468551, 665468541, 665468542, 665468543]",0.0,0.0
"[539844637, 481649582]",0.0,0.0
"[670140275, 480698846, 1260651967]",0.0,0.0
"[665468538, 665468539, 665468540, 651080826]",0.0,0.0
"[751798577, 646966618, 751798578, 164454829]",0.0,0.0
480698846,0.0,0.0
"[665468537, 751798586, 665468553, 751798585]",0.0,0.0
"[751798584, 801371285, 800910718]",0.0,0.0
751798576,0.0,0.0
"[542340617, 752894383]",0.0,0.0
"[178436587, 646965968, 829561113, 700104795, 700104797]",0.0,0.0
545570812,0.0,0.0
"[665468552, 178437067, 665468532, 650974789]",0.0,0.0
"[752894396, 752894397, 30527020]",0.0,0.0
481678432,0.0,0.0
"[829498529, 829498530, 829498531, 779822184, 30527022, 752874673]",0.0,0.0
"[1271774979, 480534291, 750875315, 480534292]",0.0,0.0
"[752874678, 1271774982, 829498374]",0.0,0.0
1271775481,0.0,0.0
"[639568586, 641160522]",0.0,0.0
"[649125642, 30527026, 343851634, 751798587, 751798588, 751798589]",0.0,0.0
"[667352595, 667352596, 667352597, 190944910]",0.0,0.0
634147399,0.0,0.0
"[833775677, 32489943]",0.0,0.0
"[75141899, 660087581, 660087582]",0.0,0.0
"[638122528, 660087580]",0.0,0.0
660087583,0.0,0.0
660087584,0.0,0.0
"[667114090, 751767491, 32491190, 667114087]",0.0,0.0
"[660087584, 651028240]",0.0,0.0
"[32491202, 751767492, 667111786]",0.0,0.0
"[751767489, 751767490, 637826341, 671560445, 32491229, 671560446]",0.0,0.0
654984926,0.0,0.0
"[465314284, 667352653]",0.0,0.0
"[480881489, 654982348, 654982349]",0.0,0.0
"[751798592, 747467924]",0.0,0.0
"[836663064, 32507194, 641153196, 641079434]",0.0,0.0
633601611,0.0,0.0
253945383,0.0,0.0
"[528189241, 140562826, 32605139]",0.0,0.0
"[693663613, 673762622]",0.0,0.0
"[383372420, 693663613]",0.0,0.0
"[49331811, 302367956, 395069477]",0.0,0.0
32605145,0.0,0.0
"[32846537, 32925625]",0.0,0.0
32605145,0.0,0.0
49331891,0.0,0.0
"[32845824, 541225964, 142785632]",0.0,0.0
"[627328480, 627328481, 655685774, 655685775, 655685776, 633182133]",0.0,0.0
175959436,0.0,0.0
539301690,0.0,0.0
"[580546092, 539512941]",0.0,0.0
580642444,0.0,0.0
"[641063417, 633600779]",0.0,0.0
"[580642440, 580642441, 641419578]",0.0,0.0
"[633601346, 580700290, 680897895]",0.0,0.0
"[635691657, 480885664, 639627686, 639627688, 641058089, 639627690, 641058090, 639769260, 639769261, 641053742, 639856057, 639856060, 639877057, 633601347, 639875273, 641058122, 664309370, 664309371, 639748062, 641054942, 639748065, 639627002, 639627003]",0.0,0.0
"[580700294, 639856063]",0.0,0.0
"[643256876, 639856231]",0.0,0.0
32630704,0.0,0.0
"[664300132, 645299494, 645300231, 645299757, 645299282, 580886461]",0.0,0.0
"[664300322, 664300323, 646378446, 646378447, 646399184, 646376655, 646398424, 633601818, 633601819, 664300542, 664300543]",0.0,0.0
"[580697255, 767799978, 663705495]",0.0,0.0
"[580697251, 646194179, 646194693, 646194694, 646694278, 646178663, 646179685, 663705002, 663705003, 663705004, 646179800, 646693243]",0.0,0.0
"[646182772, 646193035, 646193036, 32631143]",0.0,0.0
"[646140868, 580697253, 646190202, 646139753, 646139754, 818855307, 646190186, 646470091, 726608558, 667236431, 646140847, 726608559, 646469644, 663704890, 663704891, 646140991]",0.0,0.0
"[664313616, 639429977, 639605705, 480885656]",0.0,0.0
"[664324705, 639566529, 640181994, 640181995, 649374134, 32630717]",0.0,0.0
"[480885658, 639755187, 639755189, 664309858]",0.0,0.0
"[639565797, 640205426, 664324701, 639565798]",0.0,0.0
"[645301415, 664299623, 639755181, 639755185, 645300726, 645300727]",0.0,0.0
"[646384172, 639755183, 646193436, 646193434, 646193435, 580705148]",0.0,0.0
"[664325106, 664325107, 765874554, 32630719]",0.0,0.0
"[664324704, 640178082, 640178083, 640205427, 664324702, 664324703]",0.0,0.0
"[664314571, 480885652]",0.0,0.0
"[639563745, 639563746, 668579369, 649373642, 664316560, 664316561, 664316562, 664316563, 639566973]",0.0,0.0
"[639762816, 643255041, 639762817, 633610857, 633610858, 633610859, 480885654]",0.0,0.0
639907547,0.0,0.0
"[580705848, 639908078]",0.0,0.0
580765708,0.0,0.0
539502714,0.0,0.0
"[251581973, 641455967]",0.0,0.0
"[633168521, 768005090, 32633630]",0.0,0.0
768005088,0.0,0.0
"[32633633, 644815923, 646973413, 646757278]",0.0,0.0
768005086,0.0,0.0
32633636,0.0,0.0
646975867,0.0,0.0
"[633161371, 633161372, 644814589]",0.0,0.0
"[465524995, 465524996, 667359889, 667359890, 667359891, 645277589, 645277590, 646378011, 645260322, 645260708, 645260327, 32633643, 645260331, 633214908, 727636289, 645275590, 645276107, 663722878, 646386775, 633212135, 633212137, 633212140, 580709869, 580709868, 663722866, 633210868, 633210869, 633210870, 663722871, 663722868, 663722873, 663722875, 646701566]",0.0,0.0
"[709073043, 646650293, 646650295]",0.0,0.0
"[539033696, 32633647]",0.0,0.0
"[646148448, 639591933, 32633654, 646148447]",0.0,0.0
"[710068683, 639591935]",0.0,0.0
"[710068684, 727989915, 173896284]",0.0,0.0
"[645302056, 633311883, 663702094, 580557710, 580518704, 674600735]",0.0,0.0
"[645302881, 645303513, 645302582]",0.0,0.0
"[646690562, 767753570, 32634724, 646854695, 646854697, 646216445, 663702224, 663702225, 646365522, 737251124, 646216443, 646216444, 663706845, 663706846, 663706847]",0.0,0.0
"[709093673, 646202955, 646202956, 32634725]",0.0,0.0
"[646211332, 646361893, 646634383, 646211347, 633216852, 633216853, 633216854]",0.0,0.0
"[480883011, 710068678, 710068679, 737895307, 480879228]",0.0,0.0
580448759,0.0,0.0
"[580838226, 580838228, 673036759]",0.0,0.0
641403900,0.0,0.0
"[646630152, 646630153, 580908237, 646634382, 646634543, 646634544, 709073042, 251582014]",0.0,0.0
"[646648546, 696980324, 646648548, 663708550, 663708551, 32634732, 666007344, 663708145, 645281661, 646748862, 646748863]",0.0,0.0
"[646632103, 32634728, 645310667, 663728747, 663728749, 663728752]",0.0,0.0
"[646629760, 646629474, 646629475, 251582013]",0.0,0.0
"[664013312, 664013313, 664013472, 664013473, 646663813, 664013354, 664013355, 32635340, 645216478]",0.0,0.0
"[646663811, 664015978, 664015979, 664015980, 664013944, 644715537, 644715538, 644715539, 580448756, 664017079, 664017080, 664013943, 646662909, 664033503]",0.0,0.0
580455508,0.0,0.0
580509425,0.0,0.0
663237555,0.0,0.0
"[663705347, 645307149, 663704974, 663704975, 645306387, 632789910, 645307671, 632789912, 632789914, 645306148, 645305636, 645307300, 663697832, 663676074, 663676075, 663676076, 645304109, 663676077, 663685935, 727371576, 580518712, 645305149, 645309123, 645305544, 663696844, 645309773, 663696845, 645308496, 663688037, 663688038, 645304809, 645310188, 645305324, 663697006, 663697007]",0.0,0.0
"[667204657, 251582122, 667204658]",0.0,0.0
"[644428960, 644428961, 663736783, 663736784, 664030808, 664030809]",0.0,0.0
"[649359331, 32634736, 663730456, 644417530, 644417531]",0.0,0.0
95752981,0.0,0.0
"[160955025, 638065649]",0.0,0.0
191378404,0.0,0.0
191378404,0.0,0.0
717444303,0.0,0.0
"[717444301, 717444302, 717444304, 717444305, 717439382, 717439383, 717444286, 545119966, 717444287]",0.0,0.0
"[717444300, 999309911]",0.0,0.0
"[640342374, 401101534, 596271950, 640345342, 640345343]",0.0,0.0
191378404,0.0,0.0
542348234,0.0,0.0
191378404,0.0,0.0
533478874,0.0,0.0
"[542348233, 639886974, 640090319]",0.0,0.0
191378404,0.0,0.0
153339814,0.0,0.0
530020440,0.01,0.0
530020440,0.01,0.0
"[528755691, 703927252, 638060349, 804816886]",0.0,0.0
530020440,0.01,0.0
"[596300771, 528657911, 742087623, 652322984, 703937289, 639117070, 639117071, 176273810, 32662263]",0.0,0.0
530020440,0.01,0.0
"[926497912, 530020441, 926497913]",0.0,0.0
530020440,0.01,0.0
528900131,0.0,0.0
"[722003955, 477973143]",0.0,0.0
528900131,0.0,0.0
191378404,0.0,0.0
160955026,0.0,0.0
153339811,0.0,0.0
638470166,0.0,0.0
"[1003677392, 528735307]",0.0,0.0
"[32662500, 869006790]",0.0,0.0
528750025,0.0,0.0
"[528727450, 528724243]",0.0,0.0
545086073,0.0,0.0
"[639886612, 478127495]",0.0,0.0
"[481886859, 644880594, 644880595, 646744824, 633214905, 633214906]",0.0,0.0
"[666577428, 666577429, 666577430, 666577431, 646815651, 666573229, 646705838, 666574126, 666573230, 646705840, 646392752, 646705843, 646705845, 744676038, 666794723, 666794724, 666794725, 666794726, 666794727, 758327271, 758327270, 131165179]",0.0,0.0
"[744676034, 744676035, 744676036, 744676037, 646141165]",0.0,0.0
"[715685926, 672201957, 644854798, 715685927]",0.0,0.0
32775176,0.0,0.0
"[633585186, 481886860, 633596194]",0.0,0.0
"[633585187, 33297628]",0.0,0.0
"[640260417, 680869669]",0.0,0.0
"[751767478, 667076738, 667076740, 641096422]",0.0,0.0
"[644855560, 646202582]",0.0,0.0
"[32817073, 667075271]",0.0,0.0
"[667075272, 667075273, 641096420]",0.0,0.0
"[667071521, 667071522, 667071523, 667071524, 644856304, 32817074]",0.0,0.0
"[667075274, 667075275, 667075276, 667075277, 751767477, 644853368]",0.0,0.0
"[644171016, 644856307, 667071525, 667071526]",0.0,0.0
"[637827826, 667066677, 671562495]",0.0,0.0
"[667066676, 32817079, 665488893, 665488894, 665488895]",0.0,0.0
"[637827827, 32817077, 667066678]",0.0,0.0
"[667067620, 667067621, 667067622, 667067623, 465314280, 667067624, 821823030]",0.0,0.0
667352654,0.0,0.0
"[846382752, 846382753, 635157507, 637503433, 1059910938]",0.0,0.0
"[32847468, 32847302]",0.0,0.0
49331891,0.0,0.0
"[32924858, 32924861]",0.0,0.0
"[32925397, 32925173]",0.0,0.0
32605145,0.0,0.0
539591217,0.0,0.0
539591216,0.0,0.0
"[646229122, 464779364, 680928589, 54144624, 646742897]",0.0,0.0
"[745313874, 654851154, 539591215]",0.0,0.0
536908895,0.0,0.0
536908897,0.0,0.0
"[724843096, 480473458, 1037875477]",0.0,0.0
"[639559064, 639322532, 639322533, 639322534]",0.0,0.0
75566930,0.0,0.0
"[638084864, 170969411, 170969414, 641092588, 481894558]",0.0,0.0
538624634,0.0,0.0
538624620,0.0,0.0
"[538624616, 538624623, 74542182, 647756295]",0.0,0.0
287903590,0.0,0.0
542158616,0.0,0.0
155906847,0.0,0.0
"[649112452, 176174533, 633165800, 762220266, 639246294, 638083991]",0.0,0.0
465513597,0.0,0.0
"[645302688, 643453803, 644857836, 32775179, 643453806, 643453808, 645303664, 645303665, 645303286, 644857208, 645311449, 645302297]",0.0,0.0
"[763183625, 481886858, 538624651, 762237654]",0.0,0.0
"[635753601, 170969412, 170969415, 481886857, 175840048, 639345208]",0.0,0.0
"[481884806, 649207323, 633168731, 33071228, 649207324, 33071231]",0.0,0.0
"[639344640, 649384473, 174049669, 758054030]",0.0,0.0
633263627,0.0,0.0
"[49331782, 479616341, 633292933, 479616342]",0.0,0.0
"[666601090, 666601091, 666601092, 666601093, 33261259, 752894385]",0.0,0.0
"[666601092, 666601094, 666601095, 666601096, 666601097, 752894386, 752894387]",0.0,0.0
"[439334944, 751766114, 644474883, 644474884, 644474885, 680884719, 640278735]",0.0,0.0
"[632109829, 681144174, 681144177, 596749650, 682705532]",0.0,0.0
"[700245955, 644506727, 752866062, 640278736, 645344151, 752866136, 644865498, 439334943]",0.02,0.0
"[752865253, 676593573, 752865735, 676593574, 74542189, 633556494, 752865821, 752865822]",0.0,0.0
"[640168786, 763911254, 402152455]",0.0,0.0
"[166571435, 166571437, 633558654]",0.0,0.0
174049693,0.0,0.0
74587403,0.0,0.0
"[538624644, 159698182, 481886854, 481886855, 481886856, 159698186, 647459596, 639254898, 639254899, 633855511, 633855512, 627316766]",0.0,0.0
74587410,0.0,0.0
33297410,0.0,0.0
"[646828235, 670349004, 646828237, 29234831]",0.0,0.0
"[644824496, 666823020, 666823021]",0.0,0.0
33297556,0.0,0.0
"[666808902, 666808903, 666808904, 633143449, 633589851]",0.0,0.0
"[666812865, 33297570, 666812868, 666812869, 666812870, 666812871]",0.0,0.0
666811607,0.0,0.0
633590913,0.0,0.0
"[633590914, 661634629]",0.0,0.0
"[700110808, 633590911]",0.0,0.0
"[633593811, 479302148]",0.0,0.0
538223017,0.0,0.0
479597324,0.0,0.0
585630286,0.0,0.0
481886861,0.0,0.0
33299288,0.0,0.0
"[479758914, 479757255, 479757256, 479757257, 159689646, 159689648, 159693944]",0.0,0.0
"[638098656, 633562668, 633562669, 627316494, 627316495, 633600503]",0.0,0.0
"[627654467, 673816003, 627654469, 633600504, 479616345, 479616346]",0.0,0.0
"[633283522, 383372427, 479173805, 649606062, 479173806, 44957296, 479173807, 44957274]",0.0,0.0
"[479174086, 479174087, 74628624, 159689657, 159689660]",0.0,0.0
"[653972473, 33617347, 159693943]",0.0,0.0
1183482547,0.0,0.0
1183482546,0.0,0.0
1098725796,0.0,0.0
632080303,0.0,0.0
"[747493825, 747490245, 747494504, 632080303, 747490770, 747490771, 632064916, 747493939, 747494073, 747494970, 747492475, 747492476]",0.0,0.0
448937701,0.0,0.0
639372120,0.0,0.0
"[763587177, 33875673]",0.0,0.0
"[479125051, 1049236411]",0.0,0.0
"[33875675, 634772109, 766415678]",0.0,0.0
639372120,0.0,0.0
"[33851654, 464207657, 639373003, 639372121, 655192765]",0.0,0.0
258777790,0.0,0.0
479125049,0.0,0.0
"[258781370, 633278764]",0.0,0.0
261041685,0.0,0.0
646886085,0.0,0.0
33875666,0.0,0.0
"[646368536, 33875664, 836663671]",0.0,0.0
33875665,0.0,0.0
639389772,0.0,0.0
646883801,0.0,0.0
646883802,0.0,0.0
33875667,0.0,0.0
"[33875669, 724564758]",0.0,0.0
"[724564762, 724564763, 724564764, 724564765]",0.0,0.0
"[836739098, 724564766, 724564767]",0.0,0.0
"[763587805, 724564759]",0.0,0.0
"[724564760, 724564761, 33875668, 737460030]",0.0,0.0
261041684,0.0,0.0
"[763600712, 647085985, 646887291, 33875671]",0.0,0.0
33875672,0.0,0.0
"[75284744, 1315039801, 674853202, 1215256580]",0.0,0.0
